u,v,CN,Jaccard,AA,PA
11458,51266,1,0.125,0.6213349345596119,14
12400,31023,1,0.07692307692307693,0.32351545314867247,45
1539,42018,1,0.038461538461538464,0.2729584204093974,140
10901,30407,1,0.16666666666666666,0.45511961331341866,10
37780,64383,1,0.038461538461538464,0.5138983423697507,170
9207,54987,1,0.043478260869565216,0.3284587387530511,143
5063,54785,1,0.025,0.3001016285004131,364
11850,66019,1,0.03333333333333333,0.36926937306885504,168
7335,27967,1,0.07142857142857142,0.36926937306885504,54
32081,47226,1,0.09090909090909091,0.30692767643013485,27
34519,48993,1,0.1111111111111111,0.3789231816899512,24
38614,48744,1,0.038461538461538464,0.5581106265512472,72
35630,66466,2,0.10526315789473684,0.6068261510845583,98
27652,50073,2,0.058823529411764705,0.6424444420524735,288
41687,42391,1,0.043478260869565216,0.48089834696298783,44
26913,28042,1,0.043478260869565216,0.2729584204093974,128
2177,44934,1,0.030303030303030304,0.29120667621996243,208
12818,63966,1,0.0625,0.3001016285004131,72
18120,28439,1,0.1,0.2729584204093974,18
17575,17793,3,0.08571428571428572,1.391965097378996,352
9010,10500,1,0.09090909090909091,0.32351545314867247,32
23477,66019,1,0.09090909090909091,0.267546386419054,35
7172,7974,3,0.21428571428571427,1.5457365068267555,72
5187,27652,3,0.075,1.0508082944585133,456
12818,16610,2,0.125,0.5913083047203755,80
18191,44305,1,0.08333333333333333,0.48089834696298783,42
16455,50192,1,0.1,0.3001016285004131,30
32081,51548,1,0.0625,0.48089834696298783,72
16883,44977,3,0.21428571428571427,1.7260326001624966,52
64697,67887,1,0.06666666666666667,0.318928988903801,63
16753,26437,1,0.1111111111111111,0.5138983423697507,25
31468,61147,1,0.07692307692307693,0.5138983423697507,13
45107,47049,1,0.045454545454545456,0.43429448190325176,120
33755,45749,1,0.04,0.29401410379520604,105
5702,19615,1,0.017857142857142856,0.267546386419054,782
24117,55210,1,0.058823529411764705,0.3898712452512801,72
9207,11953,1,0.037037037037037035,0.2835784920513334,195
2508,21477,1,0.05555555555555555,0.2969742043733701,90
27735,61977,1,0.038461538461538464,0.35295612386476116,110
13750,51464,1,0.09090909090909091,0.30341307554227914,20
28633,50295,1,0.045454545454545456,0.2835784920513334,112
8109,22234,1,0.09090909090909091,0.36067376022224085,20
19782,44860,1,0.1,0.4170323914242463,28
14239,28997,2,0.3333333333333333,1.072008968920998,12
22735,34241,1,0.09090909090909091,0.5581106265512472,27
931,5702,1,0.04,0.267546386419054,69
11264,18165,1,0.07142857142857142,0.32351545314867247,56
5702,26381,1,0.037037037037037035,0.35295612386476116,115
37286,41378,2,0.15384615384615385,0.8374137955184232,56
13750,24295,1,0.05263157894736842,0.30341307554227914,36
51374,51989,1,0.1,0.4170323914242463,30
23499,51791,1,0.14285714285714285,0.4170323914242463,12
7049,32992,1,0.16666666666666666,0.4170323914242463,10
13388,58588,2,0.08,0.7213585932856457,140
5033,23778,1,0.1,0.36926937306885504,24
14083,19974,1,0.045454545454545456,0.36067376022224085,90
9117,27312,2,0.08,0.5927979612130635,92
2121,23818,1,0.25,0.7213475204444817,4
17030,61777,1,0.04,0.35295612386476116,165
44721,56970,1,0.058823529411764705,0.40242960438184466,80
46894,62418,1,0.08333333333333333,0.2769378934088574,36
18063,35236,1,0.07142857142857142,0.3789231816899512,56
4223,66017,1,0.034482758620689655,0.31465798044412485,144
28753,33973,1,0.16666666666666666,0.45511961331341866,10
21428,39837,1,0.25,0.318928988903801,6
12639,41696,1,0.05555555555555555,0.40242960438184466,60
1724,34735,1,0.027777777777777776,0.267546386419054,336
16733,25569,1,0.037037037037037035,0.3284587387530511,132
8733,52986,1,0.1,0.3001016285004131,28
4719,37359,1,0.16666666666666666,0.5581106265512472,10
6366,59730,1,0.043478260869565216,0.36926937306885504,140
16687,68204,1,0.043478260869565216,0.4170323914242463,135
22495,43425,1,0.058823529411764705,0.33380820069533407,65
9557,22107,1,0.1111111111111111,0.36067376022224085,16
51761,55259,1,0.03571428571428571,0.40242960438184466,168
9390,54424,1,0.045454545454545456,0.40242960438184466,130
26969,51840,1,0.04,0.29120667621996243,88
11850,56704,1,0.03333333333333333,0.43429448190325176,168
1441,3306,1,0.018518518518518517,0.4170323914242463,624
10136,24443,1,0.09090909090909091,0.5581106265512472,32
3832,52024,1,0.125,0.43429448190325176,18
6717,23743,1,0.09090909090909091,0.43429448190325176,35
28367,55787,2,0.11764705882352941,1.039008973514235,48
3188,7599,1,0.14285714285714285,0.33380820069533407,16
25056,60282,1,0.1,0.5138983423697507,28
56167,62227,2,0.05555555555555555,0.6120372308043844,261
10849,12981,1,0.058823529411764705,0.29401410379520604,80
20519,37932,1,0.043478260869565216,0.40242960438184466,140
24059,56120,1,0.03225806451612903,0.3898712452512801,207
49143,51989,1,0.06666666666666667,0.4170323914242463,60
23477,50288,1,0.125,0.267546386419054,20
45869,63721,1,0.14285714285714285,0.7213475204444817,16
21380,27122,1,0.024390243902439025,0.3396232718951086,377
554,18910,1,0.03333333333333333,0.43429448190325176,130
33726,66995,1,0.09090909090909091,0.29401410379520604,20
8660,37932,1,0.03333333333333333,0.31465798044412485,238
18120,65325,1,0.5,0.2729584204093974,2
20810,49600,1,0.06666666666666667,0.4170323914242463,55
22838,57885,1,0.03125,0.2835784920513334,216
15587,64452,1,0.058823529411764705,0.3396232718951086,65
12243,47896,1,0.16666666666666666,0.36067376022224085,10
2410,39920,3,0.21428571428571427,1.1437280126236653,52
8275,12457,1,0.047619047619047616,0.28853900817779266,120
36103,62824,1,0.022727272727272728,0.3396232718951086,486
643,27246,1,0.03225806451612903,0.3001016285004131,175
24394,62418,1,0.02564102564102564,0.2769378934088574,279
46894,59169,1,0.1,0.318928988903801,28
1616,34397,2,0.1,0.6493893318034727,105
11403,66349,1,0.02564102564102564,0.3789231816899512,384
35455,54652,1,0.05263157894736842,0.48089834696298783,91
22062,59357,1,0.125,0.3396232718951086,20
14945,68368,12,0.631578947368421,4.270530174753017,238
40852,60332,1,0.14285714285714285,0.4170323914242463,15
45878,53045,1,0.2,0.48089834696298783,5
13648,26596,1,0.024390243902439025,0.5138983423697507,272
3767,7060,1,0.125,0.318928988903801,20
2168,15662,1,0.0625,0.31465798044412485,72
10225,28406,1,0.058823529411764705,0.40242960438184466,45
38767,42653,1,0.07142857142857142,0.43429448190325176,54
5187,26042,1,0.041666666666666664,0.2835784920513334,114
17289,63303,2,0.04878048780487805,0.7872506057680129,352
1579,9605,1,0.125,0.43429448190325176,14
12530,62074,1,0.09090909090909091,0.318928988903801,35
31452,40345,1,0.0625,0.2749075777424936,70
41221,46616,1,0.07692307692307693,0.36067376022224085,33
56485,56628,1,0.16666666666666666,0.318928988903801,10
5544,61742,2,0.038461538461538464,0.7088002341550811,629
27827,53540,1,0.09090909090909091,0.3459762562611936,11
21075,50406,1,1.0,0.2969742043733701,1
32324,50073,1,0.05555555555555555,0.318928988903801,84
4387,42581,1,0.043478260869565216,0.5138983423697507,144
22838,37482,4,0.12903225806451613,1.2536264958913084,264
8465,23477,1,0.08333333333333333,0.2835784920513334,40
23282,32800,1,0.03571428571428571,0.45511961331341866,210
20519,24295,1,0.037037037037037035,0.4170323914242463,180
33543,38971,1,0.08333333333333333,0.3284587387530511,22
52191,66466,1,0.1,0.30341307554227914,28
43425,57197,2,0.08695652173913043,0.8685889638065035,156
4223,28594,1,0.06666666666666667,0.43429448190325176,60
35725,63938,2,0.15384615384615385,0.6964437081770507,54
8391,50323,1,0.125,0.45511961331341866,14
9451,45385,1,0.03333333333333333,0.4170323914242463,150
2108,23316,1,0.5,0.318928988903801,2
20743,58685,1,0.1,0.36926937306885504,18
14975,33090,2,0.15384615384615385,1.7396692452623335,44
19615,34627,2,0.05714285714285714,0.6068261510845583,102
6671,44820,1,0.06666666666666667,0.28126641406272834,55
7295,12190,1,0.2,1.4426950408889634,9
29383,67091,2,0.2222222222222222,0.6713412275020467,24
97,34633,1,0.07142857142857142,0.6213349345596119,44
31376,51438,1,0.038461538461538464,0.4170323914242463,152
38253,49356,1,0.045454545454545456,0.28853900817779266,112
19893,40987,1,0.06666666666666667,0.36926937306885504,15
11458,20743,1,0.125,0.40242960438184466,14
34441,66135,1,0.02702702702702703,0.3789231816899512,136
19904,59081,1,0.14285714285714285,0.43429448190325176,15
39723,56559,3,0.0967741935483871,0.8983381009958713,280
26919,48073,1,0.08333333333333333,0.48089834696298783,36
6366,67569,1,0.06666666666666667,0.36926937306885504,60
25019,38253,1,0.045454545454545456,0.318928988903801,112
487,36481,1,0.14285714285714285,0.4170323914242463,12
643,777,1,0.037037037037037035,0.318928988903801,75
13558,35697,1,0.2,0.48089834696298783,8
27676,62015,1,0.1,0.2969742043733701,28
24697,29342,1,0.05555555555555555,0.4170323914242463,48
34071,61879,2,0.05555555555555555,0.6734497373026135,357
40663,54178,1,0.08333333333333333,0.43429448190325176,42
12639,66689,1,0.034482758620689655,0.29401410379520604,225
21130,54785,1,0.02702702702702703,0.3001016285004131,280
32067,34740,1,0.08333333333333333,0.2835784920513334,36
42770,44262,1,0.03333333333333333,0.48089834696298783,184
19615,61580,1,0.025,0.5581106265512472,238
15005,33090,1,0.04,0.2969742043733701,165
22838,48570,1,0.02,0.318928988903801,648
28633,50913,1,0.04,0.36067376022224085,160
7912,15168,1,0.1111111111111111,0.318928988903801,21
34735,62044,1,0.02702702702702703,0.267546386419054,357
43541,59600,1,0.058823529411764705,0.31066746727980593,56
7660,56237,2,0.2222222222222222,0.8894140952166705,28
51438,59789,2,0.09090909090909091,0.6355813379647344,128
29291,46160,1,0.058823529411764705,0.43429448190325176,77
2254,9154,1,0.05,0.36067376022224085,104
20519,55570,1,0.058823529411764705,0.269282508064391,80
23870,66689,1,0.05263157894736842,0.33380820069533407,75
4387,48192,1,0.023809523809523808,0.318928988903801,372
40517,52259,1,0.034482758620689655,0.36926937306885504,56
13550,61069,1,0.0625,0.31066746727980593,42
31145,51848,1,0.05555555555555555,0.5581106265512472,48
18021,31306,2,1.0,2.8853900817779268,4
15604,55491,1,0.07692307692307693,0.318928988903801,24
6608,32928,1,0.2,0.7213475204444817,8
6717,23072,1,0.045454545454545456,0.30341307554227914,112
24558,42365,1,0.14285714285714285,0.48089834696298783,15
10849,59077,1,0.023809523809523808,0.29401410379520604,280
34101,61879,3,0.0967741935483871,1.0585275234668001,273
15295,58119,1,0.09090909090909091,0.5138983423697507,27
4223,63252,1,0.14285714285714285,0.31465798044412485,12
21326,47907,1,0.1,0.5138983423697507,28
9557,60282,1,0.125,0.36067376022224085,14
7566,8465,1,0.058823529411764705,0.318928988903801,80
9443,12639,1,0.037037037037037035,0.2835784920513334,195
14381,51548,1,0.058823529411764705,0.33380820069533407,80
44100,59190,1,0.08333333333333333,0.40242960438184466,36
27122,40272,1,0.06666666666666667,0.30341307554227914,39
7048,27723,1,0.05,0.5138983423697507,98
32551,50371,1,0.25,0.7213475204444817,4
20810,51962,1,0.058823529411764705,0.3789231816899512,65
15604,30766,1,0.045454545454545456,0.6213349345596119,132
34787,55387,1,0.030303030303030304,0.36067376022224085,253
41167,56663,1,0.05555555555555555,0.3284587387530511,88
12639,33454,1,0.029411764705882353,0.29401410379520604,300
28950,32661,1,0.02564102564102564,0.3284587387530511,400
26919,40852,1,0.125,0.4170323914242463,20
9010,30896,1,0.08333333333333333,0.35295612386476116,40
29595,67108,3,0.10344827586206896,1.053196726581835,135
6622,20152,1,0.07692307692307693,0.31465798044412485,33
20394,45079,2,0.044444444444444446,0.5744740628491889,496
2371,36103,1,0.020833333333333332,0.3396232718951086,594
35154,45008,1,0.16666666666666666,0.36926937306885504,12
14176,14525,1,0.041666666666666664,0.2749075777424936,46
10677,38971,1,0.09090909090909091,0.3284587387530511,20
11660,21735,1,0.0625,0.5581106265512472,16
18956,49842,1,0.03333333333333333,0.33380820069533407,84
4070,32054,1,0.058823529411764705,0.3396232718951086,81
47907,57878,1,0.03225806451612903,0.35295612386476116,112
1268,7379,1,0.05555555555555555,0.36067376022224085,78
3826,16610,2,0.09523809523809523,0.5797456843977551,130
11850,35630,1,0.02702702702702703,0.4170323914242463,336
10863,57820,1,0.0625,0.2729584204093974,52
17289,17370,1,0.016666666666666666,0.43429448190325176,928
39984,50052,1,0.08333333333333333,0.2969742043733701,42
34926,64971,1,0.029411764705882353,0.36926937306885504,276
273,41759,1,0.05263157894736842,0.36926937306885504,84
2658,63113,3,0.06666666666666667,1.019425993563807,287
44674,60751,1,0.07142857142857142,0.9102392266268373,56
17100,60481,1,0.0625,0.269282508064391,66
11557,43864,1,0.034482758620689655,0.28853900817779266,221
7668,50597,1,0.16666666666666666,0.4170323914242463,12
41518,50073,2,0.08,0.7578099350519243,180
3342,50913,1,0.05263157894736842,0.36067376022224085,100
38705,50149,1,0.1,0.43429448190325176,24
21286,50736,1,0.058823529411764705,0.36067376022224085,80
29715,44370,3,0.1111111111111111,1.2307930751623815,144
20211,37616,2,0.07692307692307693,0.8575492176952633,160
2794,15618,1,0.03225806451612903,0.29401410379520604,175
55319,67824,1,0.038461538461538464,0.2969742043733701,72
49908,63966,1,0.037037037037037035,0.36926937306885504,171
51028,68161,1,0.04,0.4170323914242463,69
12799,17470,1,0.08333333333333333,0.3284587387530511,40
2177,40559,1,0.05555555555555555,0.3284587387530511,88
51293,61262,1,0.09090909090909091,0.318928988903801,35
15946,48973,1,0.018867924528301886,0.3284587387530511,504
16816,19782,2,0.25,0.7949682421254927,21
21669,66689,1,0.02564102564102564,0.29120667621996243,375
23313,46718,1,0.09090909090909091,0.3898712452512801,35
818,12404,1,0.16666666666666666,0.3898712452512801,12
5379,13648,3,0.06382978723404255,0.9221864407557195,544
16164,43948,3,0.07317073170731707,1.0115083846636708,340
20394,56167,1,0.02564102564102564,0.36926937306885504,279
15604,55625,1,0.05263157894736842,0.318928988903801,96
3342,39020,1,0.07692307692307693,0.3898712452512801,40
5421,8397,1,0.047619047619047616,0.45511961331341866,85
13700,19268,2,0.16666666666666666,0.6796027491260419,33
5482,59789,1,0.05263157894736842,0.2749075777424936,64
56393,61582,1,0.16666666666666666,0.5138983423697507,12
25729,35113,1,0.125,0.2835784920513334,20
1598,23297,1,0.25,0.43429448190325176,4
19318,25856,1,0.09090909090909091,0.48089834696298783,36
3088,22107,1,0.045454545454545456,0.318928988903801,120
16414,20152,1,0.07142857142857142,0.36067376022224085,44
4354,21209,1,0.08333333333333333,0.2969742043733701,40
2689,40303,1,0.5,0.48089834696298783,2
37737,45385,1,0.03125,0.40242960438184466,200
20743,36322,1,0.1,0.40242960438184466,18
24394,56970,1,0.02631578947368421,0.2969742043733701,248
26122,48778,1,0.0625,0.3789231816899512,16
1441,25750,2,0.043478260869565216,0.930930733793997,351
20864,37780,1,0.05,0.36067376022224085,68
9356,20883,3,0.17647058823529413,1.5086950317024894,91
29291,41167,1,0.05555555555555555,0.3284587387530511,88
29342,62824,1,0.05,0.4170323914242463,54
16958,38682,1,0.05555555555555555,0.36926937306885504,70
19045,41912,1,0.16666666666666666,0.4170323914242463,6
5138,57885,1,0.029411764705882353,0.267546386419054,234
61323,68597,1,0.0625,0.5581106265512472,72
4866,63613,1,0.07142857142857142,0.6213349345596119,50
4621,34735,2,0.045454545454545456,0.7386981053647521,525
29715,46598,1,0.03571428571428571,0.3001016285004131,120
3965,39534,1,0.09090909090909091,0.43429448190325176,36
12143,39773,1,0.041666666666666664,0.40242960438184466,156
11913,61942,1,0.03225806451612903,0.45511961331341866,207
25669,62015,1,0.07692307692307693,0.3001016285004131,49
5660,28950,1,0.02564102564102564,0.3284587387530511,400
20484,66017,1,0.037037037037037035,0.318928988903801,96
554,2508,1,0.02857142857142857,0.30692767643013485,260
5491,50052,1,0.125,0.4170323914242463,14
13648,63966,1,0.023809523809523808,0.3001016285004131,306
29342,44515,1,0.037037037037037035,0.31066746727980593,75
2371,55835,1,0.02631578947368421,0.31465798044412485,374
25844,65399,1,0.09090909090909091,0.5581106265512472,11
48795,57885,1,0.07692307692307693,0.2835784920513334,45
9117,16521,2,0.18181818181818182,0.5927979612130635,36
25465,62370,1,0.0625,0.33380820069533407,60
42198,56382,1,0.09090909090909091,0.40242960438184466,36
1035,10136,1,0.05555555555555555,0.45511961331341866,88
12067,56343,1,0.03225806451612903,0.267546386419054,255
14546,62083,2,0.25,0.7152456293300486,16
13648,16610,4,0.1,1.3785589104883884,340
4793,29715,1,0.03333333333333333,0.48089834696298783,168
25481,59870,1,0.058823529411764705,0.5581106265512472,77
4389,34735,1,0.02857142857142857,0.36926937306885504,315
11850,23282,1,0.02631578947368421,0.6213349345596119,360
26042,45385,1,0.03333333333333333,0.4170323914242463,150
10677,49254,1,0.07142857142857142,0.33380820069533407,50
17030,64168,2,0.125,0.7171340199246594,45
17682,61879,1,0.045454545454545456,0.2835784920513334,42
4944,38929,1,0.07142857142857142,0.45511961331341866,50
9167,56393,1,0.14285714285714285,0.43429448190325176,16
37932,51464,1,0.043478260869565216,0.29120667621996243,140
6055,47542,20,0.6666666666666666,6.204878851298351,624
38253,63156,1,0.04,0.318928988903801,160
17876,66848,1,0.5,0.3789231816899512,2
27652,36383,1,0.024390243902439025,0.7213475204444817,432
5390,15826,1,0.08333333333333333,0.5581106265512472,40
2110,36438,1,0.09090909090909091,0.40242960438184466,20
48437,56083,1,0.07692307692307693,0.3789231816899512,33
14342,50360,1,0.1,0.6213349345596119,30
21858,30478,1,0.043478260869565216,0.33380820069533407,135
27676,59600,1,0.058823529411764705,0.2969742043733701,56
35892,49743,1,0.08333333333333333,0.36067376022224085,40
1227,21044,1,0.029411764705882353,0.3898712452512801,306
10011,50332,1,0.14285714285714285,0.29401410379520604,12
10790,56486,2,0.3333333333333333,0.7481925547588062,15
35424,41007,2,0.06896551724137931,0.7809999754634009,168
38001,50288,1,0.16666666666666666,0.3284587387530511,12
48637,58588,1,0.047619047619047616,0.3789231816899512,40
4070,36860,1,0.02631578947368421,0.3396232718951086,270
32838,33892,1,0.05,0.3001016285004131,90
7108,43318,1,0.05555555555555555,0.3898712452512801,88
22895,25064,1,0.07692307692307693,0.48089834696298783,33
35606,56704,2,0.0625,0.8132176635932029,189
28879,45521,1,0.07692307692307693,0.30341307554227914,48
26304,61950,1,0.05555555555555555,0.36067376022224085,84
31037,65930,1,0.2,0.48089834696298783,8
27876,39659,1,0.1,0.31066746727980593,18
25239,55210,1,0.07692307692307693,0.3898712452512801,48
12697,33892,1,0.047619047619047616,0.2969742043733701,105
44753,60188,1,0.08333333333333333,0.2749075777424936,30
1613,27122,1,0.06666666666666667,0.30341307554227914,39
14525,40803,2,0.1111111111111111,0.5938365666462946,36
7780,48262,1,0.07692307692307693,0.36067376022224085,48
19660,48735,1,0.0625,0.3001016285004131,30
17575,39916,1,0.04,0.3789231816899512,160
24783,68176,1,0.14285714285714285,0.36926937306885504,16
6738,65857,1,0.05555555555555555,0.45511961331341866,84
8012,40691,1,0.125,0.36926937306885504,14
30766,50568,1,0.02631578947368421,0.30341307554227914,308
22386,63966,1,0.058823529411764705,0.30341307554227914,81
7660,16854,1,0.09090909090909091,0.29120667621996243,35
33543,46139,1,0.025,0.36926937306885504,330
13234,59357,1,0.09090909090909091,0.3396232718951086,35
3826,67617,2,0.1111111111111111,0.6441628000847236,91
49573,51520,1,0.125,0.45511961331341866,18
1481,17554,1,0.047619047619047616,0.33380820069533407,96
38025,39920,1,0.125,0.2729584204093974,20
16687,24178,1,0.05,0.4170323914242463,90
9395,30744,1,0.02631578947368421,0.7213475204444817,38
28406,64707,1,0.06666666666666667,0.4170323914242463,15
46798,66575,1,0.09090909090909091,0.48089834696298783,35
26654,54785,1,0.03571428571428571,0.2835784920513334,28
55924,63355,1,0.047619047619047616,0.7213475204444817,112
5138,48570,1,0.019230769230769232,0.318928988903801,702
16610,32067,1,0.05555555555555555,0.4170323914242463,90
27434,68711,1,0.047619047619047616,0.36067376022224085,112
7566,39069,2,0.1111111111111111,0.9690179556831694,100
41518,65617,1,0.0625,0.43429448190325176,30
17370,22895,1,0.02564102564102564,0.31066746727980593,319
34101,60403,1,0.05,0.45511961331341866,104
20994,45692,2,0.05555555555555555,0.7412221583333867,345
30744,46995,1,0.02631578947368421,0.3284587387530511,38
3737,20943,1,0.0625,0.4170323914242463,42
4194,37626,1,0.14285714285714285,0.3789231816899512,15
17289,68727,2,0.05405405405405406,0.6734497373026135,224
25669,56083,1,0.058823529411764705,0.5138983423697507,77
55259,68041,1,0.03333333333333333,0.36067376022224085,210
10337,14823,1,0.041666666666666664,0.2769378934088574,144
3423,64352,4,0.12903225806451613,1.5640079161395883,276
26919,54652,1,0.0625,0.48089834696298783,52
13052,41007,1,0.05263157894736842,0.32351545314867247,91
24697,26122,2,0.06666666666666667,0.7127313823852852,256
25197,37025,1,0.06666666666666667,0.43429448190325176,60
30744,41518,1,0.019230769230769232,0.43429448190325176,570
2658,28268,1,0.08333333333333333,0.2835784920513334,42
26850,47907,1,0.2,0.35295612386476116,8
34740,49369,1,0.1,0.48089834696298783,28
32178,47566,1,0.09090909090909091,0.31066746727980593,32
48666,53825,1,0.045454545454545456,0.35295612386476116,126
27312,49658,1,0.02631578947368421,0.3284587387530511,368
37616,59471,2,0.043478260869565216,0.630829948115071,560
46139,56150,1,0.02631578947368421,0.3789231816899512,270
18432,68368,1,0.07142857142857142,0.30341307554227914,14
41378,54094,1,0.1,0.40242960438184466,28
15896,56644,1,0.1111111111111111,0.3284587387530511,16
47566,66689,1,0.045454545454545456,0.31066746727980593,120
28534,40517,1,0.02702702702702703,0.2835784920513334,280
53540,63113,1,0.0196078431372549,0.3459762562611936,451
26021,61796,1,0.045454545454545456,0.29120667621996243,126
11913,41084,1,0.038461538461538464,0.48089834696298783,92
60374,63805,1,0.06666666666666667,0.3001016285004131,55
4336,37867,1,0.1,0.5581106265512472,18
27122,61777,2,0.09090909090909091,0.8615237020935264,143
5964,19615,2,0.05405405405405406,0.7030775737641891,170
9037,44753,1,0.07142857142857142,0.2749075777424936,50
36540,53481,1,0.05555555555555555,0.31066746727980593,88
6948,44860,1,0.058823529411764705,0.4170323914242463,56
23788,66288,1,0.05555555555555555,0.7213475204444817,48
12715,13664,1,0.07692307692307693,0.29120667621996243,40
15168,17217,1,0.07692307692307693,0.318928988903801,49
18533,63697,1,0.02702702702702703,0.6213349345596119,357
11403,61169,1,0.037037037037037035,0.2969742043733701,96
9390,16009,1,0.05555555555555555,0.3396232718951086,78
27876,56008,1,0.1,0.29401410379520604,18
12841,59789,1,0.041666666666666664,0.31465798044412485,144
13496,36860,1,0.023809523809523808,0.30692767643013485,390
4503,24394,4,0.1111111111111111,1.2301210548783017,279
2177,60775,1,0.058823529411764705,0.28853900817779266,80
24231,61381,1,0.06666666666666667,0.36926937306885504,63
3826,32288,1,0.043478260869565216,0.29120667621996243,143
49356,61977,1,0.03571428571428571,0.48089834696298783,154
36071,67905,1,0.05555555555555555,0.40242960438184466,84
42856,51739,1,0.07142857142857142,0.4170323914242463,54
4959,37442,1,0.16666666666666666,0.6213349345596119,12
21895,60830,1,0.08333333333333333,0.5581106265512472,22
34519,59357,1,0.1,0.31465798044412485,30
42029,65516,2,0.25,0.7318793055547124,24
273,47049,1,0.047619047619047616,0.36926937306885504,112
28268,54519,1,0.043478260869565216,0.2835784920513334,108
5461,36148,1,0.1111111111111111,0.36067376022224085,25
15604,63009,1,0.038461538461538464,0.318928988903801,180
18581,56948,1,0.0625,0.2969742043733701,52
42341,65788,1,0.09090909090909091,0.3898712452512801,32
27260,35481,1,0.09090909090909091,0.4170323914242463,35
1025,8188,2,0.11764705882352941,0.71556089596598,78
21380,33030,1,0.03125,0.33380820069533407,116
45385,65086,1,0.025,0.31066746727980593,400
60956,67701,2,0.07692307692307693,0.667614104308886,147
37185,62644,1,0.14285714285714285,0.9102392266268373,15
36103,50073,1,0.02631578947368421,0.3396232718951086,324
12718,19388,1,0.2,0.33380820069533407,8
43974,51293,1,0.058823529411764705,0.318928988903801,77
5544,38253,1,0.03125,0.2969742043733701,272
2270,29044,1,0.1111111111111111,1.4426950408889634,24
7048,26381,1,0.05555555555555555,0.35295612386476116,70
19133,19904,1,0.1111111111111111,0.32351545314867247,25
25773,44674,1,0.1,0.40242960438184466,24
388,32635,1,0.06666666666666667,0.33380820069533407,39
14476,31195,1,0.125,0.3898712452512801,20
25844,66017,1,0.029411764705882353,0.3001016285004131,264
13937,42995,1,0.02857142857142857,0.3789231816899512,323
2169,61422,1,1.0,1.4426950408889634,1
16164,21130,1,0.023255813953488372,0.31465798044412485,340
1724,1931,2,0.05405405405405406,0.6173866927466675,368
25992,56089,1,0.125,0.36067376022224085,18
19111,67851,1,0.1,0.36926937306885504,30
40987,57605,1,0.06666666666666667,0.36926937306885504,15
5029,12143,1,0.034482758620689655,0.40242960438184466,221
16733,66135,1,0.02564102564102564,0.48089834696298783,204
10474,43686,2,0.10526315789473684,0.8745721025919916,90
273,39478,1,0.058823529411764705,0.4170323914242463,56
60134,61069,1,0.05263157894736842,0.45511961331341866,84
7335,55835,2,0.08333333333333333,0.6693710015692682,153
12981,35424,1,0.030303030303030304,0.29401410379520604,240
12015,47911,1,0.125,0.3284587387530511,18
26398,32833,20,0.7142857142857143,6.176291846921908,575
24117,53681,1,0.07692307692307693,0.3459762562611936,24
38203,57830,1,0.0625,0.30341307554227914,66
18031,61742,1,0.025,0.31066746727980593,148
42341,45385,1,0.03125,0.29401410379520604,200
3737,66689,1,0.03571428571428571,0.29120667621996243,210
45107,55319,1,0.02631578947368421,0.2969742043733701,360
17876,38419,1,0.07692307692307693,0.48089834696298783,24
36163,66689,1,0.05555555555555555,0.5138983423697507,60
25729,34926,1,0.038461538461538464,0.2835784920513334,92
28209,46718,1,0.1111111111111111,0.3459762562611936,21
13937,43345,2,0.06451612903225806,0.6068261510845583,272
31907,34001,1,0.06666666666666667,0.9102392266268373,63
6435,10474,1,0.047619047619047616,0.318928988903801,96
50636,60926,1,0.038461538461538464,0.3459762562611936,26
31296,33847,1,0.037037037037037035,0.36926937306885504,171
6379,16958,1,0.09090909090909091,0.36926937306885504,35
11059,13198,1,0.08333333333333333,0.3898712452512801,42
5702,56343,1,0.02702702702702703,0.267546386419054,345
19615,37152,1,0.023255813953488372,0.5581106265512472,340
24304,66689,1,0.06666666666666667,0.31066746727980593,15
16958,51327,1,0.07142857142857142,0.36926937306885504,50
56948,62418,1,0.047619047619047616,0.2769378934088574,117
40517,40663,2,0.06060606060606061,0.7178729739545852,196
46703,66017,1,0.037037037037037035,0.31465798044412485,96
1116,35794,1,0.058823529411764705,0.6213349345596119,56
805,21380,1,0.03225806451612903,0.318928988903801,87
8397,37737,1,0.08333333333333333,0.6213349345596119,40
51985,64577,2,0.18181818181818182,0.9690179556831694,30
49418,53540,1,0.038461538461538464,0.45511961331341866,176
10170,56083,1,0.04,0.36926937306885504,165
8722,64100,1,0.058823529411764705,0.36067376022224085,65
12334,14456,2,0.06451612903225806,0.7481925547588062,260
23485,45079,2,0.125,0.8069036366755264,32
14642,29928,7,0.21875,3.2224950756102,368
59169,60171,1,0.06666666666666667,0.7213475204444817,63
37191,43345,1,0.058823529411764705,0.6213349345596119,32
15896,29959,1,0.09090909090909091,0.36926937306885504,32
43318,65086,1,0.043478260869565216,0.5138983423697507,128
34596,35178,1,0.058823529411764705,0.31465798044412485,80
4521,56948,1,0.045454545454545456,0.30692767643013485,130
34926,43226,1,0.021739130434782608,0.36067376022224085,552
10683,40803,1,0.05263157894736842,0.2749075777424936,36
4621,7379,1,0.03333333333333333,0.2835784920513334,150
1126,15729,1,0.1111111111111111,0.43429448190325176,16
12949,22838,1,0.03225806451612903,0.9102392266268373,192
36860,55259,3,0.0625,0.8837817490521597,630
33200,51464,2,0.08695652173913043,0.729943133291096,150
22031,34787,2,0.16666666666666666,1.788671297150157,33
